time,open,high,low,close,volume
2022-03-22,67.26,67.26,66.31,66.4,2390200
2022-03-23,66.31,66.48,65.53,65.7,3226000
2022-03-24,65.62,65.7,64.93,65.27,3389800
2022-03-25,65.27,65.45,64.84,64.93,2699500
2022-03-28,65.01,65.27,63.37,63.37,4038700
2022-03-29,63.46,65.19,63.46,65.19,2139300
2022-03-30,65.19,66.14,64.84,65.79,3413800
2022-03-31,65.79,69.94,65.62,69.85,9645800
2022-04-01,69.94,71.4,69.33,70.54,6112000
2022-04-04,70.8,71.23,70.37,70.97,3808700
2022-04-05,70.63,70.63,69.42,69.42,2202100
2022-04-06,69.07,70.11,68.29,68.47,4306700
2022-04-07,68.99,69.07,67.78,67.78,1760300
2022-04-08,67.78,68.29,66.74,66.74,2738300
2022-04-12,66.74,67.17,66.05,66.31,1776300
2022-04-13,66.31,67.78,66.22,66.65,2118800
2022-04-14,66.91,67.35,65.88,65.88,1810200
2022-04-15,66.05,67.0,65.62,66.05,1362400
2022-04-18,66.05,67.26,65.96,66.48,2564300
2022-04-19,66.57,67.09,65.62,65.62,1670200
2022-04-20,65.62,66.22,65.27,65.27,1931100
2022-04-21,65.01,66.05,64.75,64.75,4615600
2022-04-22,65.36,66.05,65.19,65.53,2800400
2022-04-25,65.62,65.88,63.03,63.46,2659800
2022-04-26,63.46,65.62,61.21,65.53,3883000
2022-04-27,64.93,65.45,63.63,64.75,1826000
2022-04-28,64.67,64.67,63.72,64.15,1911000
2022-04-29,64.24,64.75,63.89,64.06,1630100
2022-05-04,64.06,64.24,62.6,62.6,1763900
2022-05-05,63.2,63.2,61.73,62.25,1548200
2022-05-06,61.65,61.82,60.01,60.61,2109800
2022-05-09,60.61,61.73,60.09,60.44,2392100
2022-05-10,60.44,62.08,60.44,60.96,3106500
2022-05-11,60.96,61.39,60.01,60.01,1793700
2022-05-12,60.27,60.27,57.42,57.42,3189100
2022-05-13,57.85,58.54,56.9,57.07,4590600
2022-05-16,57.5,58.37,56.73,56.81,1977800
2022-05-17,56.64,60.44,56.29,60.44,2105100
2022-05-18,60.44,60.87,60.01,60.7,1983200
2022-05-19,60.01,60.44,59.57,59.57,1449400
2022-05-20,59.57,60.35,58.71,58.8,1296200
2022-05-23,59.14,59.32,57.16,57.24,2022200
2022-05-24,57.59,59.49,57.42,59.49,2033000
2022-05-25,59.49,62.42,59.49,62.08,2362100
2022-05-26,62.08,62.08,61.04,61.56,1530800
2022-05-27,61.56,63.29,61.04,63.03,3456900
2022-05-30,62.94,62.94,62.16,62.6,2124400
2022-05-31,62.25,62.51,61.91,61.91,2058700
2022-06-01,61.73,62.68,61.56,62.08,1229600
2022-06-02,62.16,62.16,61.13,61.39,1487800
2022-06-03,61.3,61.56,60.44,60.7,1052800
2022-06-06,60.61,61.47,60.44,61.13,1432000
2022-06-07,60.7,61.04,60.44,60.96,1322200
2022-06-08,61.04,61.65,61.04,61.3,1698600
2022-06-09,61.3,61.39,60.61,60.61,1045100
2022-06-10,60.44,60.61,60.01,60.01,1483300
2022-06-13,59.06,59.06,57.16,57.33,2379700
2022-06-14,56.55,58.28,56.47,57.07,1393200
2022-06-15,57.07,57.42,55.69,55.69,2680600
2022-06-16,56.21,58.97,56.12,58.71,2215500
2022-06-17,57.76,59.23,56.29,57.59,2502800
2022-06-20,57.33,60.18,57.33,59.57,2588200
2022-06-21,59.75,63.72,59.4,63.63,4839300
2022-06-22,63.11,63.37,60.96,60.96,2214000
2022-06-23,60.96,62.16,60.44,61.04,1103100
2022-06-24,61.3,62.94,61.21,61.73,1684400
2022-06-27,61.99,62.25,60.7,61.39,1804300
2022-06-28,60.96,62.77,60.52,61.13,3037200
2022-06-29,60.96,62.77,60.96,62.42,1941000
2022-06-30,62.42,64.58,62.34,62.34,3582600
2022-07-01,62.42,63.81,62.16,63.63,2859000
2022-07-04,63.89,65.45,63.72,64.84,3139300
2022-07-05,65.01,65.1,63.03,63.11,2590800
2022-07-06,63.43,63.87,62.09,63.16,2360100
2022-07-07,63.16,65.21,62.53,65.21,3049600
2022-07-08,65.21,65.48,64.77,65.21,1704200
2022-07-11,64.5,66.73,64.32,65.21,2556900
2022-07-12,65.21,66.02,64.86,65.48,976100
2022-07-13,65.39,65.75,64.68,64.77,1423500
2022-07-14,64.59,65.39,64.5,64.68,982300
2022-07-15,64.68,65.21,63.96,63.96,1475000
2022-07-18,64.32,64.5,63.87,64.05,1106700
2022-07-19,64.32,65.12,63.96,65.03,1530100
2022-07-20,65.39,65.75,65.03,65.21,1167800
2022-07-21,64.77,65.75,64.5,65.39,1720500
2022-07-22,65.39,65.39,64.32,64.32,712300
2022-07-25,64.32,65.12,64.14,65.12,1242600
2022-07-26,65.12,65.21,64.14,64.32,1154000
2022-07-27,64.32,64.86,64.14,64.5,789500
2022-07-28,64.77,65.03,64.59,64.86,1219400
2022-07-29,64.94,65.75,64.68,65.03,2582800
2022-08-01,65.03,65.66,64.5,65.66,2527600
2022-08-02,65.57,66.28,64.94,65.57,2600900
2022-08-03,65.03,65.66,64.77,65.57,3134700
2022-08-04,65.57,65.57,65.03,65.48,1720600
2022-08-05,65.48,65.57,64.86,64.86,2135400
2022-08-08,64.77,64.77,64.41,64.5,2795800
2022-08-09,64.5,64.68,64.32,64.32,2129800
2022-08-10,64.32,64.86,64.32,64.77,1544800
2022-08-11,64.86,64.86,63.16,63.52,3884600
2022-08-12,63.43,64.23,63.43,64.23,1796100
2022-08-15,64.32,64.32,63.69,63.87,2525800
2022-08-16,64.14,64.68,64.05,64.14,1688300
2022-08-17,64.14,64.86,64.05,64.86,1316400
2022-08-18,64.86,65.75,64.86,65.57,4230600
2022-08-19,65.57,66.55,65.12,66.2,5225600
2022-08-22,66.2,66.82,65.84,65.84,2071700
2022-08-23,65.84,67.8,65.75,67.71,4551200
2022-08-24,67.71,69.95,67.71,69.41,5443600
2022-08-25,69.59,69.95,68.79,69.59,2182100
2022-08-26,69.5,69.77,68.07,68.7,2463000
2022-08-29,67.98,68.16,67.36,67.45,3311500
2022-08-30,67.45,68.25,67.45,67.89,2234900
2022-08-31,67.8,68.25,67.45,67.45,1657100
2022-09-05,67.45,69.5,67.45,69.23,3169400
2022-09-06,69.23,70.57,69.05,69.5,2649000
2022-09-07,69.5,69.5,67.62,67.62,2916400
2022-09-08,67.89,68.34,67.18,67.62,1351100
2022-09-09,67.8,68.34,67.45,67.8,1188500
2022-09-12,67.89,68.07,67.27,67.27,1391890
2022-09-13,67.18,67.89,67.18,67.62,1561638
2022-09-14,66.91,67.0,65.93,66.11,2040943
2022-09-15,66.2,67.18,66.2,66.55,1210034
2022-09-16,66.73,67.89,66.46,67.89,2310120
2022-09-19,67.54,67.62,66.91,67.18,1419408
2022-09-20,67.27,68.07,67.27,67.71,1140495
2022-09-21,67.62,69.32,67.54,68.7,2480307
2022-09-22,68.43,68.88,67.89,68.7,1034545
2022-09-23,68.79,69.05,68.34,68.52,1399756
2022-09-26,67.71,68.07,65.84,66.11,3387326
2022-09-27,66.55,66.91,64.59,64.68,2416742
2022-09-28,64.32,65.21,63.34,64.14,2146817
2022-09-29,65.12,65.66,64.5,64.94,2034120
2022-09-30,64.23,65.48,64.23,64.59,2346199
2022-10-03,64.23,64.77,63.43,63.43,2040145
2022-10-04,64.14,64.14,62.53,63.34,1632502
2022-10-05,63.43,64.32,63.43,63.96,1494257
2022-10-06,63.69,63.78,62.53,62.53,1503513
2022-10-07,61.91,63.69,59.41,62.35,2686766
2022-10-10,61.19,63.87,60.21,62.98,1663239
2022-10-11,62.98,63.87,62.18,62.71,1719285
2022-10-12,62.98,64.05,62.62,63.96,1274959
2022-10-13,63.43,65.93,63.25,65.93,3172239
2022-10-14,66.11,66.55,65.84,66.11,1437871
2022-10-17,65.93,67.09,65.84,66.2,1681156
2022-10-18,67.0,68.79,66.73,68.34,3138948
2022-10-19,67.98,68.61,67.98,68.43,1038904
2022-10-20,68.43,69.23,67.71,69.23,2291524
2022-10-21,69.23,70.04,68.34,68.79,2098990
2022-10-24,68.96,68.96,66.11,66.11,1579414
2022-10-25,66.2,68.61,66.2,67.89,1658734
2022-10-26,67.89,68.25,67.54,67.89,825157
2022-10-27,67.89,70.13,67.89,70.13,2285350
2022-10-28,70.13,70.22,69.41,69.68,1440253
2022-10-31,69.41,70.13,69.05,70.13,1573511
2022-11-01,70.13,73.7,70.13,71.64,3182949
2022-11-02,71.64,71.73,69.95,69.95,1831325
2022-11-03,69.68,72.09,69.68,71.47,1279244
2022-11-04,71.38,72.36,69.68,71.47,2910873
2022-11-07,71.56,73.43,71.47,73.43,2640530
2022-11-08,73.43,73.61,71.11,73.61,2303484
2022-11-09,73.25,73.43,71.47,72.27,2702165
2022-11-10,72.27,72.36,68.79,70.04,2639743
2022-11-11,70.48,71.82,70.04,70.04,1565416
2022-11-14,69.68,73.25,67.98,70.57,2597912
2022-11-15,70.57,70.93,68.34,68.79,2090963
2022-11-16,67.45,70.39,65.93,66.55,3544510
2022-11-17,68.61,69.95,67.09,67.89,2600851
2022-11-18,68.79,69.5,67.62,68.79,2230809
2022-11-21,68.79,69.59,68.7,69.59,1788236
2022-11-22,69.23,71.64,69.14,71.02,2282682
2022-11-23,71.02,71.2,69.95,70.93,773770
2022-11-24,70.57,72.54,70.48,72.54,2883664
2022-11-25,72.63,73.88,72.36,73.43,2597228
2022-11-28,73.25,74.5,72.98,72.98,2300555
2022-11-29,72.63,74.41,71.91,74.15,2405600
2022-11-30,74.15,74.15,72.81,73.97,1996463
2022-12-01,72.9,74.06,72.9,73.61,2218159
2022-12-02,73.52,75.04,73.25,75.04,2523394
2022-12-05,75.13,76.47,75.13,75.93,2067794
2022-12-06,75.93,76.02,73.7,73.7,1396651
2022-12-07,74.15,75.31,73.07,73.7,1840655
2022-12-08,74.15,75.04,72.36,72.36,1597948
2022-12-09,72.36,73.07,71.47,71.47,2409728
2022-12-12,71.73,73.16,70.04,70.13,3144784
2022-12-13,70.22,70.93,68.96,69.68,3611310
2022-12-14,70.93,70.93,69.23,69.23,3523110
2022-12-15,69.23,70.75,69.05,69.32,2596282
2022-12-16,69.41,70.39,69.32,69.68,3003287
2022-12-19,70.13,70.13,68.79,68.79,2425078
2022-12-20,69.05,71.2,68.7,70.3,3031345
2022-12-21,71.2,72.0,71.02,71.2,2306984
2022-12-22,72.11,72.29,70.02,70.02,1588107
2022-12-23,70.11,71.11,69.29,69.29,1562595
2022-12-26,69.47,70.56,69.02,69.11,1658620
2022-12-27,69.84,70.93,69.11,69.65,1587728
2022-12-28,69.75,70.93,69.65,70.02,1189135
2022-12-29,70.38,71.11,70.02,70.02,1330412
2022-12-30,70.93,70.93,69.2,69.2,1199657
2023-01-03,69.56,71.38,69.29,71.38,1496887
2023-01-04,71.56,72.11,71.47,72.11,1090697
2023-01-05,72.11,74.02,71.84,73.84,2471156
2023-01-06,73.66,73.84,72.38,72.56,1270661
2023-01-09,72.66,73.38,72.38,73.38,949900
2023-01-10,73.56,74.11,73.29,73.66,1196828
2023-01-11,73.66,74.2,72.2,72.2,1535421
2023-01-12,72.66,72.93,72.11,72.75,685545
2023-01-13,72.93,73.75,72.84,73.29,1449667
2023-01-16,73.29,73.47,72.2,72.2,655271
2023-01-17,72.93,73.66,72.2,73.56,1672065
2023-01-18,73.56,74.11,73.38,73.93,1299292
2023-01-19,73.47,74.11,72.75,73.93,2628489
2023-01-27,74.02,74.47,72.38,72.75,2333482
2023-01-30,72.75,72.75,72.2,72.2,1614712
2023-01-31,72.02,72.29,69.93,70.11,4819134
2023-02-01,70.65,70.75,69.93,70.2,1811677
2023-02-02,70.38,70.47,69.75,69.75,1494960
2023-02-03,70.02,70.11,69.02,69.11,1857505
2023-02-06,69.02,70.47,69.02,70.38,1911471
2023-02-07,70.56,70.56,69.2,69.2,1275373
2023-02-08,69.29,69.65,68.84,68.93,1551091
2023-02-09,68.93,69.11,68.2,68.2,1594747
2023-02-10,68.2,69.02,68.2,69.02,1236884
2023-02-13,69.02,69.02,67.38,68.47,1570936
2023-02-14,68.47,68.84,67.65,67.93,1074782
2023-02-15,67.93,69.11,67.65,69.11,1444301
2023-02-16,69.11,69.56,68.75,69.56,692037
2023-02-17,69.2,69.47,68.47,69.11,777880
2023-02-20,69.11,70.47,68.65,70.47,1386188
2023-02-21,70.47,70.56,69.75,70.2,889193
2023-02-22,69.38,69.75,68.65,68.65,1296443
2023-02-23,68.65,69.93,67.65,68.84,2328809
2023-02-24,68.84,69.11,67.75,67.93,1681692
2023-02-27,67.93,69.02,67.29,68.38,1113616
2023-02-28,68.65,69.02,68.29,68.65,1035315
2023-03-01,68.29,70.02,68.2,69.93,1636044
2023-03-02,69.93,69.93,69.2,69.56,1089291
2023-03-03,68.2,69.84,68.2,69.11,704604
2023-03-06,69.11,69.65,68.2,68.2,892543
2023-03-07,69.02,69.29,68.65,68.93,1171596
2023-03-08,68.38,69.56,68.2,69.56,1245092
2023-03-09,69.29,70.11,69.29,69.56,1390428
2023-03-10,69.56,70.2,69.2,69.93,1428506
2023-03-13,69.84,70.11,69.65,69.93,1825388
2023-03-14,69.38,69.93,68.75,69.65,1735682
2023-03-15,69.65,70.29,69.56,70.11,1960620
2023-03-16,70.02,70.11,69.02,69.47,1530353
2023-03-17,69.47,69.47,67.75,67.75,2433870
2023-03-20,68.2,68.2,67.38,67.56,1610450
2023-03-21,67.65,68.29,67.47,67.65,1351452
2023-03-22,67.84,67.93,67.65,67.65,901008
2023-03-23,67.56,68.47,67.29,68.47,1285502
2023-03-24,68.2,68.65,68.02,68.2,932820
2023-03-27,68.2,68.2,67.56,67.84,1371841
2023-03-28,67.75,68.47,67.65,67.65,1650696
2023-03-29,67.93,68.11,67.65,68.11,907785
2023-03-30,67.93,68.56,67.84,68.2,839461
2023-03-31,68.2,68.56,67.65,67.65,1076689
2023-04-03,67.84,68.11,67.47,67.65,851274
2023-04-04,67.65,67.75,67.47,67.47,1819637
2023-04-05,67.47,68.02,67.38,67.75,964016
2023-04-06,67.65,67.84,67.56,67.56,906247
2023-04-07,67.65,67.93,67.56,67.93,795228
2023-04-10,67.93,67.93,67.65,67.65,833066
2023-04-11,67.56,67.75,67.38,67.65,783565
2023-04-12,67.65,67.65,67.29,67.56,979996
2023-04-13,67.56,67.65,66.84,66.84,891570
2023-04-14,66.93,67.02,66.2,66.2,1294816
2023-04-17,66.2,66.29,65.2,65.2,1366872
2023-04-18,65.29,66.38,65.29,66.38,932467
2023-04-19,66.47,66.47,65.47,65.47,817480
2023-04-20,65.56,66.02,65.29,65.38,822994
2023-04-21,65.47,65.47,64.38,64.47,1109508
2023-04-24,64.56,64.65,63.83,64.11,1135168
2023-04-25,64.11,64.93,63.47,63.56,1371733
2023-04-26,63.65,64.56,63.65,64.56,942125
2023-04-27,64.56,64.56,63.2,63.2,1370570
2023-04-28,63.47,63.83,63.38,63.65,1117094
2023-05-04,63.65,63.65,62.2,62.38,2659616
2023-05-05,62.38,62.93,62.38,62.56,712871
2023-05-08,62.74,64.02,62.74,64.02,1228760
2023-05-09,64.38,64.56,64.11,64.29,872498
2023-05-10,64.38,64.65,64.11,64.11,952494
2023-05-11,64.11,64.47,63.65,63.65,447884
2023-05-12,64.02,64.02,63.2,63.29,1214899
2023-05-15,63.56,63.56,62.74,62.74,1539719
2023-05-16,62.74,63.38,62.74,63.38,1381060
2023-05-17,63.38,63.38,62.56,62.74,1869705
2023-05-18,62.74,63.65,62.29,62.93,2498777
2023-05-19,63.11,63.2,62.38,62.38,1204484
2023-05-22,62.47,62.74,62.02,62.02,1699621
2023-05-23,61.83,62.2,60.93,60.93,2940962
2023-05-24,61.02,61.29,60.11,60.29,2354186
2023-05-25,60.2,61.38,60.02,61.02,1306722
2023-05-26,61.29,61.83,61.02,61.02,906227
2023-05-29,61.2,61.56,61.02,61.02,1044750
2023-05-30,61.02,61.29,60.47,60.47,1772267
2023-05-31,60.74,60.74,60.11,60.11,1468744
2023-06-01,60.11,60.47,60.02,60.11,1217050
2023-06-02,60.2,60.29,59.56,59.92,2972493
2023-06-05,60.47,61.11,60.2,60.47,3326155
2023-06-06,60.83,60.83,60.02,60.38,3425841
2023-06-07,60.47,60.65,60.02,60.2,3720457
2023-06-08,60.47,60.47,59.56,59.56,5040797
2023-06-09,59.65,60.47,59.56,59.83,2081714
2023-06-12,60.02,61.83,60.02,61.74,5452337
2023-06-13,61.93,62.11,61.38,61.47,4946444
2023-06-14,61.56,62.02,61.02,61.02,4911944
2023-06-15,61.2,61.29,60.2,60.29,4689964
2023-06-16,60.47,60.56,60.02,60.11,5994312
2023-06-19,60.29,60.56,59.65,59.83,3284579
2023-06-20,59.92,59.92,59.56,59.56,2964627
2023-06-21,59.65,60.29,59.56,60.29,3492784
2023-06-22,60.47,61.2,60.29,60.83,5613113
2023-06-23,60.93,63.2,60.93,62.83,11963164
2023-06-26,63.02,64.29,62.11,64.2,10742723
2023-06-27,64.38,64.38,63.29,64.11,5982210
2023-06-28,64.11,64.47,63.38,64.2,6157222
2023-06-29,64.2,65.84,63.74,65.38,7702292
2023-06-30,65.38,65.47,64.38,64.56,3646759
2023-07-03,64.65,64.93,63.93,64.29,3187816
2023-07-04,64.11,64.74,63.74,64.2,4783357
2023-07-05,64.38,64.38,63.29,63.47,6661035
2023-07-06,63.56,64.29,63.47,64.11,7632376
2023-07-07,64.29,64.74,64.02,64.47,5782449
2023-07-10,64.93,66.11,64.74,65.56,6174583
2023-07-11,65.56,66.74,65.2,66.2,5705271
2023-07-12,66.29,66.84,66.02,66.84,4197529
2023-07-13,66.74,67.11,66.29,66.47,3785836
2023-07-14,66.56,66.74,65.56,66.65,5211888
2023-07-17,66.38,66.93,65.65,65.74,3924388
2023-07-18,65.93,66.02,65.65,65.84,2931448
2023-07-19,65.93,66.38,65.84,66.02,2946641
2023-07-20,66.02,66.2,65.74,66.02,2601742
2023-07-21,66.02,66.84,65.93,66.84,3343300
2023-07-24,66.84,67.29,66.65,66.93,2537340
2023-07-25,66.93,67.93,66.47,67.75,4249028
2023-07-26,67.65,68.38,67.56,68.2,3191917
2023-07-27,68.2,68.93,68.02,68.84,4180261
2023-07-28,68.93,70.65,68.75,70.38,5476424
2023-07-31,70.29,71.29,70.2,70.93,3366889
2023-08-01,70.93,70.93,69.11,69.11,5735402
2023-08-02,69.11,69.56,68.47,69.2,2680830
2023-08-03,69.62,69.62,68.21,68.21,2921459
2023-08-04,68.12,68.59,67.65,68.59,3167057
2023-08-07,68.5,70.37,67.93,70.37,4320043
2023-08-08,70.19,70.37,69.44,70.0,3433019
2023-08-09,70.0,70.0,68.4,68.68,3707004
2023-08-10,68.68,69.53,68.5,68.68,2734314
2023-08-11,68.68,69.06,68.03,69.06,2182946
2023-08-14,68.97,69.06,68.12,68.97,3068103
2023-08-15,68.5,68.97,68.31,68.4,2221214
2023-08-16,68.4,69.06,68.12,68.68,2085184
2023-08-17,68.68,70.0,68.5,69.15,4583142
2023-08-18,69.06,70.28,67.74,68.87,7109124
2023-08-21,68.31,69.34,68.31,68.5,3057188
2023-08-22,68.78,68.78,66.8,68.31,3077286
2023-08-23,68.03,69.15,67.27,69.06,3074249
2023-08-24,69.06,70.37,68.59,70.19,4422381
2023-08-25,70.75,70.75,69.81,70.37,2753310
2023-08-28,70.47,73.38,70.47,73.19,5471972
2023-08-29,72.82,72.91,71.6,72.72,4202862
2023-08-30,72.35,73.76,71.88,73.1,2662115
2023-08-31,72.82,74.13,72.44,73.1,3838621
2023-09-05,73.76,75.64,73.38,75.26,6845824
2023-09-06,75.26,75.26,74.7,75.17,2283065
2023-09-07,75.07,75.17,73.85,74.7,3529590
2023-09-08,74.42,75.26,74.32,75.17,2776520
2023-09-11,75.17,76.2,72.91,74.7,4237647
2023-09-12,74.23,75.82,73.57,75.45,2670725
2023-09-13,74.79,75.45,73.95,74.32,2508754
2023-09-14,73.76,75.17,73.66,74.6,2484286
2023-09-15,74.6,76.29,74.23,74.7,5618032
2023-09-18,74.32,74.98,73.95,74.13,1323228
2023-09-19,73.76,74.13,72.72,74.13,2573801
2023-09-20,73.66,74.04,73.29,73.57,1843700
2023-09-21,73.38,73.57,72.63,73.29,2539608
2023-09-22,72.44,73.57,71.22,72.82,4246836
2023-09-25,72.54,73.76,72.07,72.91,2757237
2023-09-26,72.91,73.29,71.41,71.5,2535904
2023-09-27,71.69,71.97,70.28,71.97,2274868
2023-09-28,71.5,71.78,70.28,70.28,1890909
2023-09-29,70.47,71.78,69.72,69.72,1404507
2023-10-02,69.72,71.03,69.72,71.03,1160811
2023-10-03,70.09,70.56,69.44,69.53,1995033
2023-10-04,69.15,70.09,68.97,69.91,1078838
2023-10-05,69.62,69.91,68.31,68.31,2574586
2023-10-06,68.31,69.72,68.21,69.72,1228077
2023-10-09,69.53,69.62,69.15,69.25,832217
2023-10-10,69.81,70.47,69.53,69.91,1025137
2023-10-11,70.09,70.28,69.53,69.91,1135163
2023-10-12,70.0,71.31,70.0,70.94,2536450
2023-10-13,70.84,71.69,70.47,71.22,1488140
2023-10-16,70.56,71.22,70.19,70.66,1345442
2023-10-17,70.75,71.5,70.28,70.28,1423057
2023-10-18,70.28,70.28,68.03,69.44,2574510
2023-10-19,68.97,68.97,66.62,67.09,3908340
2023-10-20,66.99,68.12,65.96,67.93,2373599
2023-10-23,67.37,67.65,65.86,65.96,2727972
2023-10-24,65.96,66.52,65.86,66.05,1100884
2023-10-25,66.05,66.52,64.83,64.83,2427114
2023-10-26,64.36,64.46,61.92,62.95,5207092
2023-10-27,63.23,63.89,62.58,63.89,1812684
2023-10-30,63.8,63.89,63.05,63.52,1048393
2023-10-31,63.8,65.3,63.52,63.89,2185475
2023-11-01,64.83,66.24,63.8,66.15,2338586
2023-11-02,66.24,66.62,65.58,66.62,2391399
2023-11-03,66.62,66.62,65.58,65.77,1694064
2023-11-06,65.96,67.18,65.86,66.71,1138171
2023-11-07,66.24,66.52,65.58,66.52,1475825
2023-11-08,66.52,67.18,65.58,67.09,2340935
2023-11-09,67.27,67.74,66.43,66.43,3421983
2023-11-10,66.52,66.52,65.4,65.4,2835087
2023-11-13,65.49,65.77,64.46,64.55,1733685
2023-11-14,64.83,65.21,64.08,64.74,3000746
2023-11-15,65.77,67.46,65.77,66.43,3952659
2023-11-16,66.33,66.99,65.68,66.05,2339920
2023-11-17,66.71,66.8,65.02,65.77,2337926
2023-11-20,65.02,65.68,64.83,65.11,1771341
2023-11-21,65.21,65.58,64.74,65.3,2961268
2023-11-22,65.3,65.96,64.83,65.21,1303748
2023-11-23,65.58,65.68,64.55,64.55,1624542
2023-11-24,64.46,64.74,63.52,64.17,3131505
2023-11-27,64.17,64.27,63.8,63.99,1335046
2023-11-28,63.99,64.36,63.42,64.36,1777650
2023-11-29,64.36,64.64,64.08,64.27,1263921
2023-11-30,64.27,64.55,63.33,63.33,2583323
2023-12-01,63.89,64.36,63.61,64.27,1393194
2023-12-04,64.36,65.3,64.27,64.64,3008642
2023-12-05,64.64,64.83,63.89,63.99,2304277
2023-12-06,63.99,64.46,63.99,64.36,1607662
2023-12-07,64.64,64.64,63.42,64.27,3877491
2023-12-08,64.27,65.11,63.89,64.83,3730770
2023-12-11,66.24,66.24,65.68,65.77,4737231
2023-12-12,65.77,65.86,64.83,65.21,2791599
2023-12-13,65.4,65.49,63.99,64.08,4516351
2023-12-14,64.27,64.74,64.08,64.27,1463160
2023-12-15,64.36,64.46,63.99,63.99,3741675
2023-12-18,63.99,64.08,62.95,62.95,3518371
2023-12-19,63.05,63.33,62.29,62.95,3066185
2023-12-20,62.95,64.08,62.95,63.99,2605917
2023-12-21,63.8,64.17,63.7,63.7,2587654
2023-12-22,63.7,63.99,63.42,63.52,2147607
2023-12-25,63.52,64.55,63.52,63.8,2675110
2023-12-26,64.17,64.36,63.89,63.89,1977559
2023-12-27,64.37,64.56,63.89,63.89,1628408
2023-12-28,63.89,64.84,63.89,64.84,2410778
2023-12-29,65.03,65.03,63.99,63.99,1956751
2024-01-02,64.56,64.84,64.27,64.65,2144983
2024-01-03,64.75,65.31,64.37,65.31,1891530
2024-01-04,65.41,65.79,65.31,65.31,3403997
2024-01-05,65.6,65.6,64.84,65.13,1477880
2024-01-08,65.31,65.41,64.56,64.56,2399171
2024-01-09,64.56,64.84,64.37,64.46,2461700
2024-01-10,64.46,64.46,63.8,63.89,3010809
2024-01-11,63.89,64.84,63.89,64.27,2085776
2024-01-12,63.99,64.27,63.42,63.61,3286730
2024-01-15,63.61,63.89,63.42,63.42,2228627
2024-01-16,63.42,63.8,63.14,63.8,2074925
2024-01-17,63.89,64.27,63.42,63.52,1829118
2024-01-18,63.71,64.18,63.71,63.8,1230002
2024-01-19,63.8,64.94,63.8,64.37,2621840
2024-01-22,64.37,65.03,64.37,64.65,1961559
2024-01-23,64.65,64.65,63.99,64.08,2113751
2024-01-24,64.18,64.37,63.61,63.71,2085392
2024-01-25,63.8,63.89,63.33,63.33,2662473
2024-01-26,63.42,63.89,63.42,63.42,1677432
2024-01-29,63.52,63.71,63.33,63.42,1734356
2024-01-30,63.71,63.71,63.33,63.33,1791324
2024-01-31,63.61,64.56,63.33,63.42,4021787
2024-02-01,63.61,64.18,63.61,63.89,2500699
2024-02-02,63.89,64.08,63.42,63.8,2613144
2024-02-05,63.8,64.56,63.61,64.37,3568444
2024-02-06,64.46,64.56,63.99,63.99,2394933
2024-02-07,63.99,64.27,63.61,63.99,2737292
2024-02-15,63.99,64.37,63.61,63.99,3880447
2024-02-16,64.18,66.55,63.89,66.26,11120422
2024-02-19,67.11,68.72,66.92,68.06,6660129
2024-02-20,67.87,68.53,67.49,67.68,4390643
2024-02-21,67.68,68.06,67.21,67.49,3593123
2024-02-22,67.49,68.82,67.3,67.78,4652126
2024-02-23,67.97,68.82,67.21,67.21,6146121
2024-02-26,67.21,67.87,66.92,67.21,3050150
2024-02-27,67.4,68.53,67.3,68.15,5285311
2024-02-28,68.53,68.72,67.68,68.34,3422219
2024-02-29,68.72,69.38,67.78,68.15,6543917
2024-03-01,68.25,68.25,67.4,67.68,4399953
2024-03-04,67.97,68.82,67.78,68.15,5018814
2024-03-05,68.15,69.1,67.87,69.1,5443242
2024-03-06,69.38,69.57,67.97,67.97,4837251
2024-03-07,67.87,68.25,67.49,68.15,5070038
2024-03-08,68.25,69.01,66.26,66.26,7364624
2024-03-11,66.73,67.49,66.26,66.55,4214115
2024-03-12,66.64,66.83,66.26,66.26,3847561
2024-03-13,66.36,67.11,66.26,67.02,5648587
2024-03-14,67.21,67.49,66.55,66.73,5449322
2024-03-15,67.22,67.22,65.87,65.97,4857330
2024-03-18,65.97,66.26,64.82,65.11,6803665
2024-03-19,65.68,65.68,65.01,65.01,3166304
2024-03-20,65.01,65.78,64.72,65.2,3551272
2024-03-21,65.39,65.68,65.11,65.59,4910550
2024-03-22,65.78,65.87,65.01,65.01,6070254
2024-03-25,65.11,65.39,64.34,64.53,5459681
2024-03-26,64.63,65.11,64.53,64.91,2507194
2024-03-27,65.2,65.2,64.72,64.91,2639932
2024-03-28,64.91,65.59,64.82,64.91,4474441
2024-03-29,65.59,65.59,64.72,64.82,3487674
2024-04-01,64.82,64.91,64.24,64.24,4996398
2024-04-02,64.24,64.63,63.96,64.53,4325527
2024-04-03,64.53,64.53,63.96,63.96,5054063
2024-04-04,63.96,65.59,63.96,65.39,7477825
2024-04-05,65.39,65.39,64.91,65.11,4237214
2024-04-08,65.2,65.2,64.15,64.24,3671802
2024-04-09,64.34,64.53,64.05,64.24,2518780
2024-04-10,64.34,64.53,64.05,64.05,2767420
2024-04-11,63.96,64.15,63.76,63.86,2950689
2024-04-12,64.05,64.34,63.86,63.96,2511089
2024-04-15,63.96,63.96,62.23,62.23,5766677
2024-04-16,62.23,62.33,60.41,61.37,7137771
