time,open,high,low,close,volume
2020-03-03,3.0,3.0,3.0,3.0,8000
2020-03-04,2.85,3.05,2.85,3.05,1050
2020-03-05,3.0,3.05,3.0,3.05,28040
2020-03-06,3.05,3.05,3.0,3.0,910
2020-03-09,2.95,2.95,2.9,2.9,22450
2020-03-10,2.7,2.94,2.7,2.78,8730
2020-03-11,2.96,2.96,2.71,2.89,610
2020-03-12,2.71,2.75,2.69,2.74,6820
2020-03-13,2.6,2.88,2.55,2.88,7720
2020-03-16,2.88,3.06,2.88,3.06,20280
2020-03-17,2.87,3.0,2.87,3.0,3550
2020-03-18,3.0,3.0,3.0,3.0,3050
2020-03-19,2.81,2.97,2.81,2.97,780
2020-03-20,2.82,2.82,2.81,2.81,520
2020-03-23,2.75,2.8,2.75,2.8,130
2020-03-24,2.64,2.79,2.64,2.79,6200
2020-03-25,2.79,2.79,2.79,2.79,0
2020-03-26,2.97,2.97,2.6,2.76,3630
2020-03-27,2.76,2.76,2.76,2.76,1010
2020-03-30,2.61,2.75,2.61,2.75,400
2020-03-31,2.65,2.65,2.6,2.6,20
2020-04-01,2.6,2.7,2.42,2.64,6800
2020-04-03,2.64,2.7,2.64,2.67,720
2020-04-06,2.55,2.67,2.55,2.6,1120
2020-04-07,2.6,2.65,2.5,2.6,6210
2020-04-08,2.65,2.65,2.65,2.65,1630
2020-04-09,2.6,2.69,2.58,2.58,1800
2020-04-10,2.5,2.59,2.47,2.59,1100
2020-04-13,2.68,2.68,2.59,2.6,4910
2020-04-14,2.5,2.55,2.42,2.43,47870
2020-04-15,2.41,2.6,2.4,2.49,67420
2020-04-16,2.49,2.59,2.42,2.59,20030
2020-04-17,2.65,2.65,2.41,2.41,122360
2020-04-20,2.41,2.55,2.4,2.5,56450
2020-04-21,2.52,2.53,2.47,2.5,18270
2020-04-22,2.5,2.5,2.33,2.43,160950
2020-04-23,2.28,2.46,2.28,2.43,5640
2020-04-24,2.42,2.42,2.35,2.35,2170
2020-04-27,2.35,2.4,2.3,2.38,20680
2020-04-28,2.34,2.39,2.34,2.39,8190
2020-04-29,2.35,2.45,2.35,2.41,34990
2020-05-04,2.42,2.42,2.36,2.36,7280
2020-05-05,2.36,2.42,2.35,2.39,54670
2020-05-06,2.42,2.42,2.39,2.41,3410
2020-05-07,2.45,2.45,2.42,2.44,17350
2020-05-08,2.49,2.51,2.47,2.5,90660
2020-05-11,2.5,2.67,2.5,2.67,48590
2020-05-12,2.7,2.85,2.7,2.85,13670
2020-05-13,3.04,3.04,3.0,3.04,43960
2020-05-14,3.25,3.25,3.2,3.25,43930
2020-05-15,3.47,3.47,3.2,3.24,114230
2020-05-18,3.02,3.3,3.02,3.02,68140
2020-05-19,3.02,3.1,2.96,3.02,44440
2020-05-20,2.91,3.09,2.9,2.95,52220
2020-05-21,2.89,3.0,2.86,2.9,35350
2020-05-22,2.91,3.02,2.91,3.0,17040
2020-05-25,3.02,3.02,2.91,2.91,9990
2020-05-26,2.93,2.93,2.75,2.92,40910
2020-05-27,3.0,3.12,2.86,3.12,41310
2020-05-28,3.3,3.3,3.12,3.2,20950
2020-05-29,3.2,3.25,3.07,3.07,8050
2020-06-01,3.02,3.24,3.01,3.2,37580
2020-06-02,3.4,3.4,3.1,3.1,20270
2020-06-03,3.19,3.19,3.1,3.1,9990
2020-06-04,3.1,3.1,3.01,3.1,22190
2020-06-05,3.1,3.25,3.1,3.25,25980
2020-06-08,3.25,3.44,3.23,3.42,74650
2020-06-09,3.45,3.65,3.45,3.65,113300
2020-06-10,3.9,3.9,3.65,3.9,45510
2020-06-11,4.17,4.17,4.0,4.0,126060
2020-06-12,3.72,3.72,3.72,3.72,46540
2020-06-15,3.46,3.72,3.46,3.48,54770
2020-06-16,3.25,3.71,3.25,3.7,29620
2020-06-17,3.47,3.65,3.45,3.45,31800
2020-06-18,3.6,3.6,3.26,3.47,10840
2020-06-19,3.61,3.61,3.5,3.51,9920
2020-06-22,3.55,3.55,3.32,3.55,10560
2020-06-23,3.55,3.55,3.41,3.52,25070
2020-06-24,3.52,3.52,3.44,3.45,18150
2020-06-25,3.31,3.53,3.31,3.5,3090
2020-06-26,3.38,3.5,3.38,3.41,21240
2020-06-29,3.35,3.4,3.32,3.4,37810
2020-06-30,3.28,3.34,3.28,3.32,25320
2020-07-01,3.4,3.4,3.3,3.39,30050
2020-07-02,3.39,3.4,3.39,3.4,20680
2020-07-03,3.45,3.45,3.41,3.42,10970
2020-07-06,3.32,3.4,3.32,3.4,6700
2020-07-07,3.4,3.42,3.38,3.42,10670
2020-07-08,3.4,3.44,3.35,3.4,13010
2020-07-09,3.43,3.63,3.43,3.49,28370
2020-07-10,3.49,3.55,3.45,3.5,6770
2020-07-13,3.58,3.58,3.46,3.46,1760
2020-07-14,3.59,3.59,3.4,3.56,4650
2020-07-15,3.45,3.55,3.45,3.55,3400
2020-07-16,3.45,3.48,3.35,3.35,8190
2020-07-17,3.35,3.38,3.12,3.17,34900
2020-07-20,3.17,3.17,3.12,3.12,2690
2020-07-21,3.12,3.3,3.12,3.3,9800
2020-07-22,3.3,3.33,3.21,3.29,14890
2020-07-23,3.29,3.29,3.13,3.13,13850
2020-07-24,3.13,3.13,3.07,3.07,1610
2020-07-27,2.86,3.08,2.86,2.86,2890
2020-07-28,2.67,2.99,2.67,2.89,16140
2020-07-29,2.71,2.72,2.69,2.7,77470
2020-07-30,2.53,2.73,2.53,2.6,190
2020-07-31,2.55,2.66,2.55,2.58,9320
2020-08-03,2.6,2.73,2.6,2.63,150
2020-08-04,2.74,2.81,2.74,2.8,11050
2020-08-05,2.8,2.92,2.8,2.92,33160
2020-08-06,3.1,3.1,3.05,3.05,2690
2020-08-07,3.14,3.14,3.09,3.09,480
2020-08-10,3.2,3.2,2.97,3.19,630
2020-08-11,3.1,3.1,3.05,3.1,4220
2020-08-12,3.1,3.25,3.08,3.19,2820
2020-08-13,3.05,3.19,3.0,3.05,8240
2020-08-14,3.05,3.05,2.98,3.05,5430
2020-08-17,3.05,3.05,3.0,3.02,10430
2020-08-18,3.1,3.1,3.1,3.1,1850
2020-08-19,3.23,3.23,3.05,3.05,4210
2020-08-20,3.04,3.13,3.04,3.13,8150
2020-08-21,3.1,3.15,3.06,3.15,7300
2020-08-24,3.15,3.2,3.08,3.2,11510
2020-08-25,3.2,3.2,3.15,3.2,4110
2020-08-26,3.2,3.3,3.2,3.3,47080
2020-08-27,3.3,3.31,3.3,3.3,12970
2020-08-28,3.32,3.35,3.3,3.35,9750
2020-08-31,3.35,3.35,3.12,3.3,32830
2020-09-01,3.28,3.28,3.25,3.28,2660
2020-09-03,3.2,3.2,3.2,3.2,2000
2020-09-04,3.34,3.34,3.34,3.34,20
2020-09-07,3.34,3.34,3.34,3.34,0
2020-09-08,3.2,3.33,3.17,3.33,13540
2020-09-09,3.12,3.33,3.12,3.33,2070
2020-09-10,3.33,3.33,3.33,3.33,24080
2020-09-11,3.12,3.3,3.12,3.3,9150
2020-09-14,3.39,3.45,3.39,3.43,12230
2020-09-15,3.47,3.5,3.4,3.5,3320
2020-09-16,3.5,3.61,3.5,3.61,17370
2020-09-17,3.69,3.69,3.61,3.61,3220
2020-09-18,3.65,3.65,3.61,3.61,5900
2020-09-21,3.66,3.69,3.65,3.69,7550
2020-09-22,3.47,3.8,3.47,3.8,51420
2020-09-23,3.8,3.99,3.8,3.87,15880
2020-09-24,3.99,3.99,3.85,3.95,14720
2020-09-25,4.0,4.08,3.9,4.08,51450
2020-09-28,4.08,4.15,4.07,4.13,20550
2020-09-29,4.13,4.3,4.1,4.3,71260
2020-09-30,4.1,4.29,4.1,4.11,410
2020-10-01,4.11,4.11,3.87,4.03,3500
2020-10-02,3.82,3.84,3.75,3.75,34200
2020-10-05,3.7,3.7,3.51,3.51,13170
2020-10-06,3.51,3.51,3.5,3.51,20000
2020-10-07,3.73,3.73,3.4,3.51,6160
2020-10-08,3.51,3.51,3.5,3.5,6850
2020-10-09,3.5,3.5,3.5,3.5,50
2020-10-12,3.5,3.5,3.5,3.5,510
2020-10-13,3.73,3.73,3.37,3.42,4220
2020-10-14,3.42,3.64,3.42,3.42,7270
2020-10-15,3.42,3.42,3.4,3.4,510
2020-10-16,3.35,3.47,3.28,3.28,38360
2020-10-19,3.28,3.5,3.28,3.5,41740
2020-10-20,3.7,3.7,3.35,3.5,10530
2020-10-21,3.6,3.6,3.35,3.42,3400
2020-10-22,3.6,3.61,3.5,3.5,27880
2020-10-23,3.7,3.73,3.58,3.58,28870
2020-10-26,3.6,3.75,3.6,3.75,40
2020-10-27,3.49,3.5,3.49,3.5,21700
2020-10-28,3.7,3.7,3.55,3.55,20
2020-10-29,3.55,3.55,3.55,3.55,0
2020-10-30,3.5,3.5,3.32,3.45,190
2020-11-02,3.44,3.44,3.23,3.23,310
2020-11-03,3.45,3.45,3.2,3.2,16930
2020-11-04,3.42,3.42,3.41,3.42,1170
2020-11-05,3.25,3.3,3.25,3.3,390
2020-11-06,3.13,3.46,3.13,3.46,250
2020-11-09,3.46,3.54,3.37,3.37,830
2020-11-10,3.4,3.44,3.4,3.44,21530
2020-11-11,3.4,3.5,3.4,3.44,12130
2020-11-12,3.4,3.47,3.3,3.4,4120
2020-11-13,3.4,3.6,3.4,3.43,5320
2020-11-16,3.42,3.59,3.42,3.48,52720
2020-11-17,3.7,3.7,3.6,3.66,4060
2020-11-18,3.5,3.5,3.44,3.44,4600
2020-11-19,3.42,3.6,3.42,3.44,11700
2020-11-20,3.58,3.62,3.5,3.5,37580
2020-11-23,3.5,3.5,3.5,3.5,8380
2020-11-24,3.5,3.5,3.35,3.35,8330
2020-11-25,3.4,3.54,3.4,3.54,3280
2020-11-26,3.38,3.51,3.38,3.51,320
2020-11-27,3.39,3.41,3.39,3.4,1140
2020-11-30,3.5,3.5,3.4,3.4,30
2020-12-01,3.4,3.5,3.4,3.5,700
2020-12-02,3.66,3.66,3.4,3.66,40
2020-12-03,3.42,3.56,3.41,3.56,4510
2020-12-04,3.33,3.6,3.33,3.4,1220
2020-12-07,3.5,3.53,3.42,3.52,2870
2020-12-08,3.55,3.55,3.36,3.53,1200
2020-12-09,3.54,3.54,3.41,3.41,110
2020-12-10,3.52,3.52,3.4,3.42,650
2020-12-11,3.55,3.55,3.43,3.53,10420
2020-12-14,3.69,3.69,3.55,3.65,11350
2020-12-15,3.41,3.6,3.4,3.58,12070
2020-12-16,3.45,3.55,3.45,3.55,390
2020-12-17,3.64,3.64,3.45,3.45,10240
2020-12-18,3.42,3.42,3.4,3.4,15950
2020-12-21,3.4,3.4,3.37,3.37,1140
2020-12-22,3.4,3.47,3.4,3.47,4810
2020-12-23,3.61,3.61,3.45,3.45,2320
2020-12-24,3.4,3.41,3.4,3.4,10180
2020-12-25,3.4,3.48,3.4,3.42,10370
2020-12-28,3.47,3.52,3.46,3.51,6460
2020-12-29,3.4,3.57,3.4,3.5,6710
2020-12-30,3.4,3.59,3.4,3.57,20970
2020-12-31,3.55,3.55,3.41,3.55,6590
2021-01-04,3.7,3.7,3.51,3.51,7800
2021-01-05,3.55,3.59,3.51,3.59,2300
2021-01-06,3.6,3.6,3.59,3.59,9100
2021-01-07,3.59,3.59,3.59,3.59,0
2021-01-08,3.59,3.59,3.5,3.51,2400
2021-01-11,3.51,3.6,3.51,3.6,12100
2021-01-12,3.7,3.71,3.6,3.7,29800
2021-01-13,3.71,3.95,3.7,3.94,57500
2021-01-14,3.95,4.2,3.95,4.12,15600
2021-01-15,4.3,4.3,4.1,4.2,39200
2021-01-18,3.92,4.2,3.92,4.17,50800
2021-01-19,4.0,4.1,4.0,4.05,9900
2021-01-20,3.82,4.0,3.8,4.0,28000
2021-01-21,4.0,4.2,4.0,4.2,15500
2021-01-22,4.2,4.2,4.0,4.2,4500
2021-01-25,4.19,4.19,4.0,4.0,15200
2021-01-26,4.18,4.18,4.0,4.0,400
2021-01-27,4.0,4.0,3.9,3.99,18000
2021-01-28,3.99,4.15,3.9,3.9,37300
2021-01-29,3.9,4.0,3.9,4.0,9200
2021-02-01,4.17,4.17,4.0,4.0,7000
2021-02-02,4.14,4.14,4.0,4.0,2100
2021-02-03,4.0,4.09,3.92,4.09,1400
2021-02-04,4.14,4.19,3.95,4.19,47000
2021-02-05,4.19,4.19,4.0,4.1,16600
2021-02-08,4.09,4.1,3.91,4.08,5300
2021-02-09,4.03,4.03,3.84,3.9,5600
2021-02-17,4.09,4.1,3.9,4.1,29200
2021-02-18,4.1,4.1,4.09,4.09,600
2021-02-19,4.04,4.04,3.95,4.04,5300
2021-02-22,4.1,4.1,3.95,4.05,9200
2021-02-23,4.18,4.18,3.95,4.06,34600
2021-02-24,3.95,3.96,3.9,3.96,36000
2021-02-25,3.8,3.99,3.79,3.99,23100
2021-02-26,3.85,3.99,3.85,3.99,29400
2021-03-01,4.0,4.1,3.9,4.1,21300
2021-03-02,3.88,4.1,3.87,4.1,44900
2021-03-03,4.1,4.1,4.0,4.0,1100
2021-03-04,4.0,4.14,3.75,4.1,6900
2021-03-05,4.0,4.0,3.85,3.99,10700
2021-03-08,4.0,4.1,3.99,3.99,48600
2021-03-09,4.06,4.15,3.9,4.14,44100
2021-03-10,4.14,4.2,4.14,4.15,4900
2021-03-11,4.15,4.16,3.95,4.1,32300
2021-03-12,4.17,4.19,4.1,4.11,19200
2021-03-15,4.17,4.39,4.17,4.39,32700
2021-03-16,4.4,4.69,4.4,4.69,30600
2021-03-17,5.01,5.01,5.01,5.01,11300
2021-03-18,5.36,5.36,5.36,5.36,10700
2021-03-19,5.73,5.73,5.73,5.73,79900
2021-03-22,6.13,6.13,6.13,6.13,190700
2021-03-23,6.55,6.55,6.55,6.55,126100
2021-03-24,7.0,7.0,7.0,7.0,194000
2021-03-25,7.49,7.49,6.51,6.51,120600
2021-03-26,6.06,6.06,6.06,6.06,21200
2021-03-29,5.64,6.4,5.64,6.4,294700
2021-03-30,6.0,6.4,5.96,5.96,284500
2021-03-31,5.96,5.96,5.55,5.56,382800
2021-04-01,5.56,5.75,5.41,5.41,121000
2021-04-02,5.41,5.42,5.04,5.25,415800
2021-04-05,5.25,5.61,5.25,5.61,118200
2021-04-06,6.0,6.0,5.7,5.8,160800
2021-04-07,5.8,5.8,5.4,5.66,136000
2021-04-08,5.67,5.8,5.67,5.73,179200
2021-04-09,5.7,5.74,5.69,5.74,63600
2021-04-12,5.78,5.8,5.6,5.75,162200
2021-04-13,5.76,5.8,5.7,5.7,156800
2021-04-14,5.56,5.75,5.56,5.68,73600
2021-04-15,5.95,5.95,5.3,5.68,57200
2021-04-16,5.35,5.68,5.35,5.4,92300
2021-04-19,5.64,5.64,5.04,5.5,60700
2021-04-20,5.5,5.5,5.13,5.14,49400
2021-04-22,5.14,5.2,4.79,4.79,118600
2021-04-23,4.46,4.78,4.46,4.77,75100
2021-04-26,4.87,4.87,4.55,4.7,34300
2021-04-27,4.5,4.7,4.41,4.7,34900
2021-04-28,4.7,4.85,4.46,4.75,19200
2021-04-29,4.75,4.84,4.61,4.72,3300
2021-05-04,4.45,4.6,4.45,4.6,11500
2021-05-05,4.31,4.92,4.31,4.74,27200
2021-05-06,4.93,4.94,4.8,4.8,12300
2021-05-07,4.8,4.8,4.48,4.55,23900
2021-05-10,4.4,4.68,4.4,4.52,23900
2021-05-11,4.56,4.56,4.3,4.48,25600
2021-05-12,4.48,4.48,4.22,4.28,59800
2021-05-13,4.22,4.3,4.21,4.26,56700
2021-05-14,4.15,4.15,3.97,4.08,100000
2021-05-17,3.84,4.07,3.84,3.86,39300
2021-05-18,3.74,3.99,3.74,3.99,11400
2021-05-19,3.99,4.19,3.86,4.05,17100
2021-05-20,3.8,4.0,3.8,3.98,5000
2021-05-21,3.9,4.05,3.9,4.04,10400
2021-05-24,4.0,4.0,3.81,3.85,13400
2021-05-25,3.85,3.85,3.7,3.8,30100
2021-05-26,3.78,3.9,3.7,3.8,21800
2021-05-27,3.68,3.8,3.68,3.68,800
2021-05-28,3.85,3.85,3.8,3.8,1100
2021-05-31,3.55,3.73,3.54,3.55,7700
2021-06-01,3.55,3.55,3.55,3.55,0
2021-06-02,3.4,3.51,3.31,3.37,17800
2021-06-03,3.37,3.6,3.37,3.6,28300
2021-06-04,3.6,3.85,3.6,3.83,43500
2021-06-07,3.83,3.89,3.83,3.84,5100
2021-06-08,3.84,4.0,3.82,3.83,14000
2021-06-09,3.83,3.83,3.6,3.65,17100
2021-06-10,3.65,3.78,3.56,3.78,49200
2021-06-11,3.8,4.04,3.8,3.94,53100
2021-06-14,3.94,4.0,3.8,3.83,11700
2021-06-15,3.82,3.82,3.8,3.81,14800
2021-06-16,3.81,3.81,3.58,3.72,19600
2021-06-17,3.72,3.72,3.6,3.72,30400
2021-06-18,3.7,3.7,3.5,3.69,45100
2021-06-21,3.69,3.69,3.5,3.64,42900
2021-06-22,3.64,3.64,3.45,3.63,37000
2021-06-23,3.63,3.63,3.63,3.63,0
2021-06-24,3.63,3.63,3.63,3.63,0
2021-06-25,3.63,3.63,3.63,3.63,0
2021-06-28,3.63,3.63,3.63,3.63,0
2021-06-29,3.63,3.63,3.63,3.63,0
2021-06-30,3.63,3.63,3.63,3.63,0
2021-07-01,3.63,3.63,3.63,3.63,0
2021-07-02,3.63,3.63,3.63,3.63,0
2021-07-05,3.63,3.63,3.63,3.63,0
2021-07-06,3.63,3.63,3.63,3.63,0
2021-07-07,3.63,3.63,3.63,3.63,0
2021-07-08,3.63,3.63,3.63,3.63,0
2021-07-09,3.63,3.63,3.63,3.63,0
2021-07-12,3.63,3.63,3.63,3.63,0
2021-07-13,3.63,3.63,3.63,3.63,0
2021-07-14,3.63,3.63,3.63,3.63,0
2021-07-15,3.63,3.63,3.63,3.63,0
2021-07-16,3.63,3.63,3.63,3.63,0
2021-07-19,3.63,3.63,3.63,3.63,0
2021-07-20,3.63,3.63,3.63,3.63,0
2021-07-21,3.63,3.63,3.63,3.63,0
2021-07-22,3.63,3.63,3.63,3.63,0
2021-07-23,3.63,3.63,3.63,3.63,0
2021-07-26,3.63,3.63,3.63,3.63,0
2021-07-27,3.63,3.63,3.63,3.63,0
2021-07-28,3.63,3.63,3.63,3.63,0
2021-07-29,3.63,3.63,3.63,3.63,0
2021-07-30,3.63,3.63,3.63,3.63,0
2021-08-02,3.63,3.63,3.63,3.63,0
2021-08-03,3.63,3.63,3.63,3.63,0
2021-08-04,3.63,3.63,3.63,3.63,0
2021-08-05,3.63,3.63,3.63,3.63,0
2021-08-06,3.63,3.63,3.63,3.63,0
2021-08-09,3.63,3.63,3.63,3.63,0
2021-08-10,3.63,3.63,3.63,3.63,0
2021-08-11,3.63,3.63,3.63,3.63,0
2021-08-12,3.63,3.63,3.63,3.63,0
2021-08-13,3.63,3.63,3.63,3.63,0
2021-08-16,3.63,3.63,3.63,3.63,0
2021-08-17,3.63,3.63,3.63,3.63,0
2021-08-18,3.63,3.63,3.63,3.63,0
2021-08-19,3.63,3.63,3.63,3.63,0
2021-08-20,3.63,3.63,3.63,3.63,0
2021-08-23,3.63,3.63,3.63,3.63,0
2021-08-24,3.63,3.63,3.63,3.63,0
2021-08-25,3.63,3.63,3.63,3.63,0
2021-08-26,3.63,3.63,3.63,3.63,0
2021-08-27,3.63,3.63,3.63,3.63,0
2021-08-30,3.63,3.63,3.63,3.63,0
2021-08-31,3.63,3.63,3.63,3.63,0
2021-09-01,3.63,3.63,3.63,3.63,0
2021-09-06,3.63,3.63,3.63,3.63,0
2021-09-07,3.63,3.63,3.63,3.63,0
2021-09-08,3.63,3.63,3.63,3.63,0
2021-09-09,3.63,3.63,3.63,3.63,0
2021-09-10,3.63,3.63,3.63,3.63,0
2021-09-24,3.0,5.0,2.8,3.7,130500
2021-09-27,3.7,3.7,3.7,3.7,0
2021-09-28,3.7,3.7,3.7,3.7,0
2021-09-29,3.7,3.7,3.7,3.7,0
2021-09-30,3.7,3.7,3.7,3.7,0
2021-10-01,3.3,3.7,3.2,3.2,154225
2021-10-04,3.3,3.3,3.3,3.3,0
2021-10-05,3.3,3.3,3.3,3.3,0
2021-10-06,3.3,3.3,3.3,3.3,0
2021-10-07,3.3,3.3,3.3,3.3,0
2021-10-08,3.0,3.3,3.0,3.1,128811
2021-10-11,3.1,3.1,3.1,3.1,0
2021-10-12,3.1,3.1,3.1,3.1,0
2021-10-13,3.1,3.1,3.1,3.1,0
2021-10-14,3.1,3.1,3.1,3.1,0
2021-10-15,3.1,3.5,3.0,3.5,308561
2021-10-18,3.4,3.4,3.4,3.4,0
2021-10-19,3.4,3.4,3.4,3.4,0
2021-10-20,3.4,3.4,3.4,3.4,0
2021-10-21,3.4,3.4,3.4,3.4,0
2021-10-22,3.3,3.9,3.3,3.9,282668
2021-10-25,3.8,3.8,3.8,3.8,0
2021-10-26,3.8,3.8,3.8,3.8,0
2021-10-27,3.8,3.8,3.8,3.8,0
2021-10-28,3.8,3.8,3.8,3.8,0
2021-10-29,3.9,4.3,3.9,4.3,330518
2021-11-01,4.2,4.2,4.2,4.2,0
2021-11-02,4.2,4.2,4.2,4.2,0
2021-11-03,4.2,4.2,4.2,4.2,0
2021-11-04,4.2,4.2,4.2,4.2,0
2021-11-05,4.8,4.8,4.0,4.3,204149
2021-11-08,4.2,4.2,4.2,4.2,0
2021-11-09,4.2,4.2,4.2,4.2,0
2021-11-10,4.2,4.2,4.2,4.2,0
2021-11-11,4.2,4.2,4.2,4.2,0
2021-11-12,4.7,4.8,4.1,4.3,151240
2021-11-15,4.2,4.2,4.2,4.2,0
2021-11-16,4.2,4.2,4.2,4.2,0
2021-11-17,4.2,4.2,4.2,4.2,0
2021-11-18,4.2,4.2,4.2,4.2,0
2021-11-19,4.2,4.5,4.0,4.1,211350
2021-11-22,4.3,4.3,4.3,4.3,0
2021-11-23,4.3,4.3,4.3,4.3,0
2021-11-24,4.3,4.3,4.3,4.3,0
2021-11-25,4.3,4.3,4.3,4.3,0
2021-11-26,4.3,4.4,3.9,3.9,180983
2021-11-29,4.1,4.1,4.1,4.1,0
2021-11-30,4.1,4.1,4.1,4.1,0
2021-12-01,4.1,4.1,4.1,4.1,0
2021-12-02,4.1,4.1,4.1,4.1,0
2021-12-03,4.1,4.3,3.8,4.1,200252
2021-12-06,4.1,4.1,4.1,4.1,0
2021-12-07,4.1,4.1,4.1,4.1,0
2021-12-08,4.1,4.1,4.1,4.1,0
2021-12-09,4.1,4.1,4.1,4.1,0
2021-12-10,4.3,4.4,4.0,4.0,108208
2021-12-13,4.2,4.2,4.2,4.2,0
2021-12-14,4.2,4.2,4.2,4.2,0
2021-12-15,4.2,4.2,4.2,4.2,0
2021-12-16,4.2,4.2,4.2,4.2,0
2021-12-17,4.0,4.0,3.8,3.9,73380
2021-12-20,3.9,3.9,3.9,3.9,0
2021-12-21,3.9,3.9,3.9,3.9,0
2021-12-22,3.9,3.9,3.9,3.9,0
2021-12-23,3.9,3.9,3.9,3.9,0
2021-12-24,4.0,4.0,3.5,3.6,93386
2021-12-27,3.7,3.7,3.7,3.7,0
2021-12-28,3.7,3.7,3.7,3.7,0
2021-12-29,3.7,3.7,3.7,3.7,0
2021-12-30,3.7,3.7,3.7,3.7,0
2021-12-31,3.7,4.2,3.7,4.1,208309
2022-01-04,4.0,4.0,4.0,4.0,0
2022-01-05,4.0,4.0,4.0,4.0,0
2022-01-06,4.0,4.0,4.0,4.0,0
2022-01-07,4.2,4.6,4.2,4.6,339939
2022-01-10,4.6,4.6,4.6,4.6,0
2022-01-11,4.6,4.6,4.6,4.6,0
2022-01-12,4.6,4.6,4.6,4.6,0
2022-01-13,4.6,4.6,4.6,4.6,0
2022-01-14,4.1,4.3,4.0,4.0,156499
2022-01-17,4.0,4.0,4.0,4.0,0
2022-01-18,4.0,4.0,4.0,4.0,0
2022-01-19,4.0,4.0,4.0,4.0,0
2022-01-20,4.0,4.0,4.0,4.0,0
2022-01-21,4.2,4.2,3.7,3.9,55801
2022-01-24,3.9,3.9,3.9,3.9,0
2022-01-25,3.9,3.9,3.9,3.9,0
2022-01-26,3.9,3.9,3.9,3.9,0
2022-01-27,3.9,3.9,3.9,3.9,0
2022-01-28,3.6,3.9,3.4,3.6,66500
2022-02-07,3.5,3.5,3.5,3.5,0
2022-02-08,3.5,3.5,3.5,3.5,0
2022-02-09,3.5,3.5,3.5,3.5,0
2022-02-10,3.5,3.5,3.5,3.5,0
2022-02-11,3.7,4.0,3.6,3.9,53905
2022-02-14,3.8,3.8,3.8,3.8,0
2022-02-15,3.8,3.8,3.8,3.8,0
2022-02-16,3.8,3.8,3.8,3.8,0
2022-02-17,3.8,3.8,3.8,3.8,0
2022-02-18,3.9,3.9,3.3,3.8,73600
2022-02-21,3.6,3.6,3.6,3.6,0
2022-02-22,3.6,3.6,3.6,3.6,0
2022-02-23,3.6,3.6,3.6,3.6,0
2022-02-24,3.6,3.6,3.6,3.6,0
2022-02-25,3.3,3.6,3.3,3.4,55160
2022-02-28,3.5,3.5,3.5,3.5,0
2022-03-01,3.5,3.5,3.5,3.5,0
2022-03-02,3.5,3.5,3.5,3.5,0
2022-03-03,3.5,3.5,3.5,3.5,0
2022-03-04,3.6,3.8,3.5,3.7,136066
2022-03-07,3.6,3.6,3.6,3.6,0
2022-03-08,3.6,3.6,3.6,3.6,0
2022-03-09,3.6,3.6,3.6,3.6,0
2022-03-10,3.6,3.6,3.6,3.6,0
2022-03-11,3.6,4.0,3.6,3.9,255320
2022-03-14,3.9,3.9,3.9,3.9,0
2022-03-15,3.9,3.9,3.9,3.9,0
2022-03-16,3.9,3.9,3.9,3.9,0
2022-03-17,3.9,3.9,3.9,3.9,0
2022-03-18,3.7,3.9,3.6,3.8,58575
2022-03-21,3.7,3.7,3.7,3.7,0
2022-03-22,3.7,3.7,3.7,3.7,0
2022-03-23,3.7,3.7,3.7,3.7,0
2022-03-24,3.7,3.7,3.7,3.7,0
2022-03-25,3.8,4.0,3.8,3.9,134702
2022-03-28,3.9,3.9,3.9,3.9,0
2022-03-29,3.9,3.9,3.9,3.9,0
2022-03-30,3.9,3.9,3.9,3.9,0
2022-03-31,3.9,3.9,3.9,3.9,0
2022-04-01,4.1,4.1,3.7,3.7,114600
2022-04-04,3.8,3.8,3.8,3.8,0
2022-04-05,3.8,3.8,3.8,3.8,0
2022-04-06,3.8,3.8,3.8,3.8,0
2022-04-07,3.8,3.8,3.8,3.8,0
2022-04-08,3.8,3.8,3.5,3.5,58130
2022-04-12,3.6,3.6,3.6,3.6,0
2022-04-13,3.6,3.6,3.6,3.6,0
2022-04-14,3.6,3.6,3.6,3.6,0
2022-04-15,3.6,3.6,3.4,3.5,20370
2022-04-18,3.5,3.5,3.5,3.5,0
2022-04-19,3.5,3.5,3.5,3.5,0
2022-04-20,3.5,3.5,3.5,3.5,0
2022-04-21,3.5,3.5,3.5,3.5,0
2022-04-22,3.2,3.4,3.0,3.2,49620
2022-04-25,3.1,3.1,3.1,3.1,0
2022-04-26,3.1,3.1,3.1,3.1,0
2022-04-27,3.1,3.1,3.1,3.1,0
2022-04-28,3.1,3.1,3.1,3.1,0
2022-04-29,3.1,3.4,3.1,3.3,26090
2022-05-04,3.2,3.2,3.2,3.2,0
2022-05-05,3.2,3.2,3.2,3.2,0
2022-05-06,3.1,3.3,3.1,3.3,15700
2022-05-09,3.2,3.2,3.2,3.2,0
2022-05-10,3.2,3.2,3.2,3.2,0
2022-05-11,3.2,3.2,3.2,3.2,0
2022-05-12,3.2,3.2,3.2,3.2,0
2022-05-13,3.2,3.2,2.9,3.1,14800
2022-05-16,3.1,3.1,3.1,3.1,0
2022-05-17,3.1,3.1,3.1,3.1,0
2022-05-18,3.1,3.1,3.1,3.1,0
2022-05-19,3.1,3.1,3.1,3.1,0
2022-05-20,3.2,3.2,3.1,3.2,30500
